İl Toplam CHP DP BĞMZ İl Toplam CHP DP BĞMZ
Adana 14 1 0 10 0 3 Kayseri 7 0 0 0 7 0
Adıyaman 4 0 0 0 0 4 Kırklareli 3 1 0 1 0 1
Afyon 6 2 0 4 0 0 Kırşehir 3 0 0 0 0 3
Ağrı 4 2 0 2 0 0 Kocaeli 7 1 0 5 1 0
Amasya 3 0 0 0 0 3 Konya 13 1 0 6 6 0
Ankara 23 7 0 7 2 7 Kütahya 5 2 0 2 1 0
Antalya 9 1 0 6 0 2 Malatya 6 4 0 0 1 1
Artvin 2 1 0 1 0 0 Manisa 9 2 0 7 0 0
Aydın 6 2 0 4 0 0 KahramanMaraş 7 0 0 1 6 0
Balıkesir 7 0 0 7 0 0 Mardin 5 0 0 0 0 5
Bilecik 2 1 0 1 0 0 Muğla 5 1 0 3 0 1
Bingöl 3 0 0 1 2 0 Muş 3 0 0 0 0 3
Bitlis 3 2 0 0 1 0 Nevşehir 3 0 0 2 1 0
Bolu 5 2 0 3 0 0 Niğde 3 0 0 3 0 0
Burdur 3 0 0 3 0 0 Ordu 6 4 0 2 0 0
Bursa 12 4 0 8 0 0 Rize 3 3 0 0 0 0
Çanakkale 4 0 0 4 0 0 Sakarya 6 2 0 3 1 0
Çankırı 3 1 0 1 1 0 Samsun 9 2 0 7 0 0
Çorum 5 1 0 1 2 1 Siirt 3 0 0 0 0 3
Denizli 6 2 0 3 0 1 Sinop 3 0 0 3 0 0
Diyarbakır 8 0 0 1 0 7 Sivas 6 0 0 0 4 2
Edirne 4 0 2 2 0 0 Tekirdağ 4 0 0 4 0 0
Elazığ 4 0 0 2 2 0 Tokat 6 0 0 1 3 2
Erzincan 3 1 0 0 0 2 Trabzon 6 3 0  2 0
Erzurum 7 0 0 2 5 0 Tunceli 2 0 0 0 0 2
Eskişehir 5 2 0 3 0 0 Şanlıurfa 8 2 0 5 1 0
Gaziantep 9 0 0 4 0 5 Uşak 3 0 0 0 0 3
Giresun 4 4 0 0 0 0 Van 5 1 0 2 1 1
Gümüşhane 2 1 0 0 1 0 Yozgat 5 2 0 0 3 0
Hakkari 2 1 0 1 0 0 Zonguldak 7 0 1 6 0 0
Hatay 8 0 0 3 0 5 Aksaray 3 0 0 2 1 0
Isparta 4 0 0 4 0 0 Bayburt 2 1 0 0 1 0
İçel 9 2 0 4 0 3 Karaman 2 0 0 0 2 0
İstanbul 50 33 3 5 4 5 Kırıkkale 3 0 0 3 0 0
İzmir 19 8 0 7 0 4 Batman 3 0 0 0 0 3
Kars 5 0 0 2 0 3 Şırnak 3 0 0 0 0 3
Kastamonu 4 2 0 2 0 0 Bartın 2 0 1 1 0 0

İl Toplam ANAP CHP DSP DYP RP İl Toplam ANAP CHP DSP DYP RP
Toplam 550 132 49 76 135 158
Adana 17 4 1 4 4 4 Kocaeli 9 2 1 2 1 3
Adıyaman 5 1 1 0 1 2 Konya 16 2 1 1 3 9
Afyon 7 1 0 1 3 2 Kütahya 6 1 0 1 2 2
Ağrı 5 1 0 0 1 3 Malatya 7 2 1 0 0 4
Amasya 4 1 1 0 1 1 Manisa 11 3 1 2 4 1
Ankara 28 8 5 4 4 7 KahramanMaraş 8 2 1 0 1 4
Antalya 10 2 3 1 3 1 Mardin 6 2 0 0 2 2
Artvin 3 1 1 0 1 0 Muğla 6 1 1 1 3 0
Aydın 8 2 1 1 3 1 Muş 4 1 0 0 1 2
Balıkesir 9 2 1 2 3 1 Nevşehir 3 1 0 0 1 1
Bilecik 2 0 0 1 1 0 Niğde 4 1 0 0 2 1
Bingöl 3 0 0 0 0 3 Ordu 8 3 0 2 1 2
Bitlis 4 1 0 0 1 2 Rize 4 3 0 0 0 1
Bolu 6 2 0 1 1 2 Sakarya 7 2 0 1 2 2
Burdur 3 1 0 1 1 0 Samsun 11 3 1 2 2 3
Bursa 14 3 1 3 4 3 Siirt 3 1 0 0 0 2
Çanakkale 5 1 1 1 2 0 Sinop 3 1 0 1 1 0
Çankırı 3 1 0 0 1 1 Sivas 7 2 1 0 1 3
Çorum 6 1 1 0 1 3 Tekirdağ 5 1 0 2 2 0
Denizli 7 1 1 1 3 1 Tokat 7 2 1 0 1 3
Diyarbakır 10 3 0 0 2 5 Trabzon 8 3 0 1 1 3
Edirne 4 0 0 2 2 0 Tunceli 2 0 1 0 1 0
Elazığ 5 0 0 0 2 3 Şanlıurfa 9 2 0 0 3 4
Erzincan 4 0 2 0 0 2 Uşak 3 1 0 1 1 0
Erzurum 8 1 0 0 2 5 Van 6 2 0 0 1 3
Eskişehir 6 1 0 2 2 1 Yozgat 6 2 0 0 1 3
Gaziantep 9 2 1 2 1 3 Zonguldak 6 1 0 3 1 1
Giresun 5 3 0 0 1 1 Aksaray 4 1 0 0 1 2
Gümüşhane 2 1 0 0 0 1 Bayburt 2 1 0 0 0 1
Hakkari 2 1 0 0 1 0 Karaman 3 0 0 1 0 2
Hatay 10 2 3 1 2 2 Kırıkkale 4 1 0 0 1 2
Isparta 5 1 0 0 3 1 Batman 4 1 0 0 1 2
İçel 12 3 2 2 3 2 Şırnak 3 1 0 0 2 0
İstanbul 61 15 7 12 11 16 Bartın 3 1 0 1 1 0
İzmir 24 5 4 6 7 2 Ardahan 2 0 1 0 1 0
Kars 4 1 0 1 1 1 Iğdır 2 0 0 1 1 0
Kastamonu 5 1 0 1 2 1 Yalova 2 1 0 0 1 0
Kayseri 9 2 0 1 2 4 Karabük 3 0 0 1 1 1
Kırklareli 4 1 1 1 1 0 Kilis 2 0 0 0 1 1
Kırşehir 3 1 0 0 1 1 21

İl Toplam ANAP DSP DYP FP MHP BĞMZ İl Toplam ANAP DSP DYP FP MHP BĞMZ
Toplam 550 86 136 85 111 129 3
Adana 14 2 5 1 2 4 0 Kocaeli 10 1 3 1 3 2 0
Adıyaman 6 1 0 1 3 1 0 Konya 16 1 2 2 6 5 0
Afyon 7 1 1 1 1 3 0 Kütahya 6 0 1 2 1 2 0
Ağrı 4 1 0 1 1 1 0 Malatya 7 1 0 0 3 2 1
Amasya 4 0 1 1 1 1 0 Manisa 10 1 3 2 1 3 0
Ankara 28 4 9 2 5 8 0 KahramanMaraş 9 1 0 2 3 3 0
Antalya 12 2 3 3 1 3 0 Mardin 6 2 1 2 1 0 0
Artvin 2 0 1 1 0 0 0 Muğla 6 1 3 1 0 1 0
Aydın 8 2 3 1 0 2 0 Muş 4 1 1 1 1 0 0
Balıkesir 9 1 3 2 1 2 0 Nevşehir 3 0 0 0 1 2 0
Bilecik 2 0 1 0 0 1 0 Niğde 3 0 1 1 0 1 0
Bingöl 3 0 0 1 2 0 0 Ordu 7 2 2 1 1 1 0
Bitlis 4 1 0 1 1 1 0 Rize 3 2 0 0 1 0 0
Bolu 5 1 1 1 1 1 0 Sakarya 6 1 1 1 2 1 0
Burdur 3 0 1 1 0 1 0 Samsun 10 1 3 2 2 2 0
Bursa 16 3 6 2 3 2 0 Siirt 3 1 0 1 1 0 0
Çanakkale 4 1 1 1 0 1 0 Sinop 3 1 1 1 0 0 0
Çankırı 3 0 0 0 1 2 0 Sivas 6 0 1 0 3 2 0
Çorum 5 0 0 1 1 3 0 Tekirdağ 5 1 3 1 0 0 0
Denizli 7 1 2 2 0 2 0 Tokat 6 0 0 1 2 3 0
Diyarbakır 11 3 1 3 4 0 0 Trabzon 7 2 1 1 1 20
Edirne 4 1 3 0 0 0 0 Tunceli 2 0 0 1 0 0 1
Elazığ 5 0 0 1 2 1 1 Şanlıurfa 11 2 0 4 4 1 0
Erzincan 3 0 0 1 1 1 0 Uşak 3 0 2 0 0 1 0
Erzurum 8 0 0 2 3 3 0 Van 7 1 0 2 3 1 0
Eskişehir 6 1 3 1 0 1 0 Yozgat 6 1 0 0 2 3 0
Gaziantep 9 1 2 1 2 3 0 Zonguldak 6 1 3 1 0 1 0
Giresun 5 1 1 1 1 1 0 Aksaray 4 0 0 1 1 2 0
Gümüşhane 2 0 0 0 1 1 0 Bayburt 2 0 0 0 1 1 0
Hakkari 3 1 0 1 1 0 0 Karaman 3 0 1 0 1 1 0
Hatay 10 2 2 1 2 3 0 Kırıkkale 4 1 0 1 1 1 0
Isparta 4 1 0 1 0 2 0 Batman 4 1 0 2 1 0 0
İçel 12 2 3 2 0 5 0 Şırnak 3 1 0 1 1 0 0
İstanbul 69 14 26 3 18 8 0 Bartın 2 1 1 0 0 0 0
İzmir 24 5 14 2 0 3 0 Ardahan 2 0 1 1 0 0 0
Kars 3 1 1 0 0 1 0 Iğdır 2 0 0 0 1 1 0
Kastamonu 4 1 1 1 0 1 0 Yalova 2 1 1 0 0 0 0
Kayseri 8 0 1 1 2 4 0 Karabük 3 0 1 1 0 1 0
Kırklareli 3 1 2 0 0 0 0 Kilis 2 0 0 1 0 1 0
Kırşehir 3 0 1 0 0 2 0 Osmaniye 4 0 0 0 1 3 0

İl Toplam AKPARTİ CHP BĞMZ İl Toplam AKPARTİ CHP BĞMZ
Toplam 550 363 178 9
Adana 14 8 6 0 Konya 16 14 2 0
Adıyaman 5 4 1 0 Kütahya 6 6 0 0
Afyon 7 6 1 0 Malatya 7 5 2 0
Ağrı 5 3 2 0 Manisa 10 6 4 0
Amasya 3 2 1 0 KahramanMaraş 8 7 1 0
Ankara 29 17 12 0 Mardin 6 3 2 1
Antalya 13 5 8 0 Muğla 6 2 4 0
Artvin 2 1 1 0 Muş 4 3 1 0
Aydın 8 4 4 0 Nevşehir 3 3 0 0
Balıkesir 8 5 3 0 Niğde 3 2 1 0
Bilecik 2 1 1 0 Ordu 7 5 2 0
Bingöl 3 3 0 0 Rize 3 3 0 0
Bitlis 4 3 0 1 Sakarya 6 6 0 0
Bolu 3 3 0 0 Samsun 9 7 2 0
Burdur 3 2 1 0 Siirt 3 1 1 1
Bursa 16 12 4 0 Sinop 3 2 1 0
Çanakkale 4 2 2 0 Sivas 6 5 1 0
Çankırı 3 3 0 0 Tekirdağ 5 2 3 0
Çorum 5 4 1 0 Tokat 7 5 2 0
Denizli 7 4 3 0 Trabzon 8 6 2 0
Diyarbakır 10 8 2 0 Tunceli 2 0 2 0
Edirne 4 1 3 0 Şanlıurfa 11 7 3 1
Elazığ 5 4 0 1 Uşak 3 2 1 0
Erzincan 3 2 1 0 Van 7 6 1 0
Erzurum 7 7 0 0 Yozgat 6 5 1 0
Eskişehir 6 3 3 0 Zonguldak 5 3 2 0
Gaziantep 10 7 3 0 Aksaray 4 4 0 0
Giresun 5 4 1 0 Bayburt 2 1 0 1
Gümüşhane 2 2 0 0 Karaman 3 2 1 0
Hakkari 3 1 1 1 Kırıkkale 4 3 1 0
Hatay 10 5 5 0 Batman 4 3 1 0
Isparta 5 4 1 0 Şırnak 3 2 0 1
Mersin 12 5 7 0 Bartın 2 2 0 0
İstanbul 70 43 27 0 Ardahan 2 1 1 0
İzmir 24 8 16 0 Iğdır 2 0 1 1
Kars 3 2 1 0 Yalova 2 1 1 0
Kastamonu 4 3 1 0 Karabük 3 3 0 0
Kayseri 8 7 1 0 Kilis 2 2 0 0
Kırklareli 3 1 2 0 Osmaniye 4 3 1 0
Kırşehir 3 2 1 0 Düzce 3 3 0 0
Kocaeli 9 6 3 0

İl Toplam AKPARTİ CHP MHP BĞMZ İl Toplam AKPARTİ CHP MHP BĞMZ
Toplam 550 341 112 71 26
Adana 14 6 4 4 0 Konya 16 13 1 2 0
Adıyaman 5 4 1 0 0 Kütahya 6 5 0 1 0
Afyonkarahisar 7 5 1 1 0 Malatya 7 6 1 0 0
Ağrı 5 5 0 0 0 Manisa 10 5 2 3 0
Amasya 3 2 1 0 0 KahramanMaraş 8 6 1 1 0
Ankara 29 16 9 4 0 Mardin 6 4 0 0 2
Antalya 13 5 5 3 0 Muğla 6 2 3 1 0
Artvin 2 1 1 0 0 Muş 4 2 0 0 2
Aydın 8 3 2 3 0 Nevşehir 3 3 0 0 0
Balıkesir 8 5 2 1 0 Niğde 3 2 0 1 0
Bilecik 2 1 1 0 0 Ordu 7 5 1 1 0
Bingöl 3 3 0 0 0 Rize 3 2 0 0 1
Bitlis 4 3 0 0 1 Sakarya 6 5 0 1 0
Bolu 3 3 0 0 0 Samsun 9 6 2 1 0
Burdur 3 2 1 0 0 Siirt 3 2 0 0 1
Bursa 16 10 3 3 0 Sinop 3 2 1 0 0
Çanakkale 4 2 1 1 0 Sivas 6 4 1 0 1
Çankırı 3 2 0 1 0 Tekirdağ 5 2 2 1 0
Çorum 5 4 1 0 0 Tokat 7 5 1 1 0
Denizli 7 4 2 1 0 Trabzon 8 6 1 1 0
Diyarbakır 10 6 0 0 4 Tunceli 2 0 0 0 2
Edirne 4 1 2 1 0 Şanlıurfa 11 9 0 0 2
Elazığ 5 5 0 0 0 Uşak 3 2 1 0 0
Erzincan 3 2 1 0 0 Van 7 5 0 0 2
Erzurum 7 6 0 1 0 Yozgat 6 5 0 1 0
Eskişehir 6 3 2 1 0 Zonguldak 5 3 2 0 0
Gaziantep 10 7 2 1 0 Aksaray 4 3 0 1 0
Giresun 5 3 1 1 0 Bayburt 2 2 0 0 0
Gümüşhane 2 2 0 0 0 Karaman 3 2 0 1 0
Hakkari 3 2 0 0 1 Kırıkkale 4 3 0 1 0
Hatay 10 5 3 2 0 Batman 4 2 0 0 2
Isparta 5 3 1 1 0 Şırnak 3 1 0 0 2
Mersin 12 4 4 4 0 Bartın 2 1 1 0 0
İstanbul 70 39 22 7 2 Ardahan 2 1 1 0 0
İzmir 24 9 11 4 0 Iğdır 2 1 0 0 1
Kars 3 2 0 1 0 Yalova 2 1 1 0 0
Kastamonu 4 3 0 1 0 Karabük 3 3 0 0 0
Kayseri 8 6 1 1 0 Kilis 2 2 0 0 0
Kırklareli 3 1 2 0 0 Osmaniye 4 2 0 2 0
Kırşehir 3 2 0 1 0 Düzce 3 3 0 0 0
Kocaeli 9 6 2 1 0

İl Toplam AKPARTİ CHP MHP BĞMZ İl Toplam AKPARTİ CHP MHP BĞMZ
Toplam 550 327 135 53 35
Adana 14 6 4 3 1 Konya 14 11 1 2 0
Adıyaman 5 4 1 0 0 Kütahya 5 4 0 1 0
Afyonkarahisar 5 3 1 1 0 Malatya 6 5 1 0 0
Ağrı 4 3 0 0 1 Manisa 10 5 3 2 0
Amasya 3 2 1 0 0 KahramanMaraş 8 6 1 1 0
Ankara 31 17 10 4 0 Mardin 6 3 0 0 3
Antalya 14 6 5 3 0 Muğla 6 2 3 1 0
Artvin 2 1 1 0 0 Muş 4 2 0 0 2
Aydın 7 3 3 1 0 Nevşehir 3 3 0 0 0
Balıkesir 8 4 3 1 0 Niğde 3 2 1 0 0
Bilecik 2 1 0 1 0 Ordu 6 5 1 0 0
Bingöl 3 2 0 0 1 Rize 3 3 0 0 0
Bitlis 3 2 0 0 1 Sakarya 7 5 1 1 0
Bolu 3 2 1 0 0 Samsun 9 6 2 1 0
Burdur 3 2 1 0 0 Siirt 3 2 0 0 1
Bursa 18 11 5 2 0 Sinop 2 1 1 0 0
Çanakkale 4 2 2 0 0 Sivas 5 4 1 0 0
Çankırı 2 2 0 0 0 Tekirdağ 6 2 3 1 0
Çorum 4 3 1 0 0 Tokat 5 3 1 1 0
Denizli 7 4 2 1 0 Trabzon 6 4 1 1 0
Diyarbakır 11 6 0 0 5 Tunceli 2 0 2 0 0
Edirne  1 2 0 0 Şanlıurfa 12 10 0 0 2
Elazığ 5 4 0 1 0 Uşak 3 2 1 0 0
Erzincan 2 1 1 0 0 Van 8 4 0 0 4
Erzurum 6 5 0 1 0 Yozgat 4 3 0 1 0
Eskişehir 6 3 2 1 0 Zonguldak 5 3 2 0 0
Gaziantep 12 9 2 1 0 Aksaray 3 3 0 0 0
Giresun 4 3 1 0 0 Bayburt 1 1 0 0 0
Gümüşhane 2 2 0 0 0 Karaman 2 2 0 0 0
Hakkari 3 0 0 0 3 Kırıkkale 3 3 0 0 0
Hatay 10 5 4 1 0 Batman 4 2 0 0 2
Isparta 4 2 1 1 0 Şırnak 4 1 0 0 3
Mersin 11 4 4 2 1 Bartın 2 1 1 0 0
İstanbul 85 46 29 7 3 Ardahan 2 1 1 0 0
İzmir 26 11 13 2 0 Iğdır 2 0 0 1 1
Kars 3 2 0 0 1 Yalova 2 1 1 0 0
Kastamonu 3 2 0 1 0 Karabük 2 2 0 0 0
Kayseri 9 7 1 1 0 Kilis 2 2 0 0 0
Kırklareli 3 1 2 0 0 Osmaniye 4 2 0 2 0
Kırşehir 2 2 0 0 0 Düzce 3 3 0 0 0
Kocaeli 11 7 3 1 0
